verse_id,text,chapter,ppl_gpt,z_gpt,ppl_dicta,z_dicta,CFI,shared_seam,cfi_percentile
Isa.7.15,חמאה ודבש יאכל לדעתו מאוס ברע ובחור בטוב,7,539.9333640933,1.9289253773,1932.6124724867,1.7684662251,3.6973916023999998,False,96.59
Isa.7.16,כי בטרם ידע הנער מאס ברע ובחר בטוב תעזב האדמה אשר אתה קץ מפני שני מלכיה,7,156.2360117337,-0.3281254328,808.9710051461,-0.4851461773,-0.8132716100999999,False,44.31
Isa.7.17,יביא יהוה עליך ועל עמך ועל בית אביך ימים אשר לא באו למיום סור אפרים מעל יהודה את,7,86.3712512712,-0.9431704707,66.597049967,-0.5939099228,-1.5370803935000001,False,15.8
Isa.7.18,והיה ביום ההוא ישרק יהוה לזבוב אשר בקצה יארי מצרים ולדבורה אשר בארץ אשור,7,270.5420739412,1.8415691122,3814.6983354637,-0.3768669793,1.4647021328999998,False,81.02
Isa.7.19,ובאו ונחו כלם בנחלי הבתות ובנקיקי הסלעים ובכל הנעצוצים ובכל הנהללים,7,142.2697027364,0.180793243,43202.0328164114,1.9924410652,2.1732343082,False,87.06
Isa.7.20,ביום ההוא יגלח אדני בתער השכירה בעברי נהר במלך אשור את הראש ושער הרגלים וגם את ה,7,104.7003086732,-0.4291362812,2488.1496151999,-0.4450324873,-0.8741687685,False,42.29
Isa.7.21,והיה ביום ההוא יחיה איש עגלת בקר ושתי צאן,7,35.9835430019,-1.5943092236,24.7777301783,-0.542777381,-2.1370866046,False,2.32
Isa.7.22,והיה מרב עשות חלב יאכל חמאה כי חמאה ודבש יאכל כל הנותר בקרב הארץ,7,133.7494081016,0.0730085903,78.3005586496,-0.6981348357,-0.6251262454000001,False,49.03
Isa.7.23,והיה ביום ההוא יהיה כל מקום אשר יהיה שם אלף גפן באלף כסף לשמיר ולשית יהיה,7,75.087103162,-0.8324223987,464.6382211454,-0.4267381886,-1.2591605873,False,27.42
Isa.7.24,בחצים ובקשת יבוא שמה כי שמיר ושית תהיה כל הארץ,7,287.6809009149,0.915081869,508.5542681047,-0.4500431227,0.46503874629999997,False,65.53
Isa.7.25,וכל ההרים אשר במעדר יעדרון לא תבוא שמה יראת שמיר ושית והיה למשלח שור ולמרמס שה,7,347.9503653008,1.4419262993,7045.5904234155,1.9642473243,3.4061736236,False,94.19
Isa.8.1,ויאמר יהוה אלי קח לך גליון גדול וכתב עליו בחרט אנוש למהר שלל חש בז,8,86.5242241941,-0.5390138811,457.8664458632,-0.8475947896,-1.3866086707,False,21.61
Isa.8.2,ואעידה לי עדים נאמנים את אוריה הכהן ואת זכריהו בן יברכיהו,8,40.0956260366,-0.875697039,1715.1723083489,-0.2959164642,-1.1716135032,False,31.53
Isa.8.3,ואקרב אל הנביאה ותהר ותלד בן ויאמר יהוה אלי קרא שמו מהר שלל חש בז,8,29.0166099657,-0.7527702311,2864.0686019916,1.2375456737,0.48477544259999994,False,65.76
Isa.8.4,כי בטרם ידע הנער קרא אבי ואמי ישא את חיל דמשק ואת שלל שמרון לפני מלך אשור,8,251.5471203211,1.7503854909,175.6400373413,-1.0469228775,0.7034626134000002,False,68.32
Isa.8.5,ויסף יהוה דבר אלי עוד לאמר,8,48.4519255515,-0.7730265264,2490.0021341852,-0.1175558494,-0.8905823758,False,41.44
Isa.8.6,יען כי מאס העם הזה את מי השלח ההלכים לאט ומשוש את רצין ובן רמליהו,8,144.2304232088,-0.3329997242,8553.6113979914,1.2192608863,0.8862611621,False,71.03
Isa.8.7,ולכן הנה אדני מעלה עליהם את מי הנהר העצומים והרבים את מלך אשור ואת כל כבודו ועלה,8,80.3084038701,-0.5855481357,168.8218887686,-0.6904474651,-1.2759956008,False,26.72
Isa.8.8,וחלף ביהודה שטף ועבר עד צואר יגיע והיה מטות כנפיו מלא רחב ארצך עמנו אל,8,422.435477972,1.9499282046,8358.4633556152,-0.3478988029,1.6020294016999999,False,82.88
Isa.8.9,רעו עמים וחתו והאזינו כל מרחקי ארץ התאזרו וחתו התאזרו וחתו,8,101.7529306633,-0.4200356864,64892.1078692158,1.9873479344,1.567312248,False,82.65
Isa.8.10,עצו עצה ותפר דברו דבר ולא יקום כי עמנו אל,8,52.7736241983,-0.7059380556,2045.680866924,-0.5668433741,-1.2727814297,False,26.88
Isa.8.11,כי כה אמר יהוה אלי כחזקת היד ויסרני מלכת בדרך העם הזה לאמר,8,134.4389472603,1.5883099602,1808.4449836218,-0.8118233109,0.7764866492999999,False,69.33
Isa.8.12,לא תאמרון קשר לכל אשר יאמר העם הזה קשר ואת מוראו לא תיראו ולא תעריצו,8,44.841731375,-0.8515687402,2776.4440109382,-0.4857864409,-1.3373551811,False,23.47
Isa.8.13,את יהוה צבאות אתו תקדישו והוא מוראכם והוא מערצכם,8,77.5338552985,0.1398666768,46419.976180985,0.558402664,0.6982693408,False,68.16
Isa.8.14,והיה למקדש ולאבן נגף ולצור מכשול לשני בתי ישראל לפח ולמוקש ליושב ירושלם,8,54.0006341753,-0.5016114216,3496.4787026101,-1.0193887563,-1.5210001779,False,16.5
Isa.8.15,וכשלו בם רבים ונפלו ונשברו ונוקשו ונלכדו,8,54.0692873456,-0.5271855529,84952.1869308014,0.6272255142,0.10003996129999992,False,60.03
Isa.8.16,צור תעודה חתום תורה בלמדי,8,5638.997961419,1.998544904,131388.7405029987,1.6115876831,3.6101325871,False,95.89
Isa.8.17,וחכיתי ליהוה המסתיר פניו מבית יעקב וקויתי לו,8,274.2134616923,-0.4265407383,5401.5937579937,-0.7455296671,-1.1720704054,False,31.45
Isa.8.18,הנה אנכי והילדים אשר נתן לי יהוה לאתות ולמופתים בישראל מעם יהוה צבאות השכן בהר צ,8,61.1518677229,-0.5207113416,1019.1710417304,-0.5282816041,-1.0489929457,False,36.33
Isa.8.19,וכי יאמרו אליכם דרשו אל האבות ואל הידענים המצפצפים והמהגים הלוא עם אל אלהיו ידרש,8,60.5556822009,-0.5755817212,3488.5067581094,-0.4444488026,-1.0200305238,False,36.87
Isa.8.20,לתורה ולתעודה אם לא יאמרו כדבר הזה אשר אין לו שחר,8,35.4913233448,-1.0938832421,71.5641733609,-0.8686051392,-1.9624883813,False,4.42
Isa.8.21,ועבר בה נקשה ורעב והיה כי ירעב והתקצף וקלל במלכו ובאלהיו ופנה למעלה,8,120.4578404523,-0.3871821972,49069.8291684253,1.5294528296,1.1422706324,False,74.59
Isa.8.22,ואל ארץ יביט והנה צרה וחשכה מעוף צוקה ואפלה מנדח,8,172.8424466362,-0.1919830208,35663.1397100251,0.8472115892,0.6552285684,False,67.54
Isa.8.23,כי לא מועף לאשר מוצק לה כעת הראשון הקל ארצה זבלון וארצה נפתלי והאחרון הכביד דרך ,8,653.2321898225,1.9135409462,4595.8511439029,-0.8705556098,1.0429853364,False,73.28
Isa.9.1,העם ההלכים בחשך ראו אור גדול ישבי בארץ צלמות אור נגה עליהם,9,96.4215187868,-0.9041727874,5953.0572161046,-0.7516253649,-1.6557981523,False,12.16
Isa.9.2,הרבית הגוי לא לו הגדלת השמחה שמחו לפניך כשמחת בקציר כאשר יגילו בחלקם שלל,9,269.3553915455,-0.5850015086,134788.689471962,1.5877247137,1.0027232051,False,72.89
Isa.9.3,כי את על סבלו ואת מטה שכמו שבט הנגש בו החתת כיום מדין,9,1302.4884153528,1.9558913674,29111.2971931858,-0.439865106,1.5160262614,False,82.03
Isa.9.4,כי כל סאון סאן ברעש ושמלה מגוללה בדמים והיתה לשרפה מאכלת אש,9,285.0527349747,-0.2228172392,90847.082643997,0.7459362747,0.5231190355,False,66.38
Isa.9.5,כי ילד ילד לנו בן נתן לנו ותהי המשרה על שכמו ויקרא שמו פלא יועץ אל גבור אבי עד ש,9,35.2394171087,-0.7811498148,18.8001008653,-0.7253364459,-1.5064862607,False,17.27
Isa.9.6,לםרבה למרבה המשרה ולשלום אין קץ על כסא דוד ועל ממלכתו להכין אתה ולסעדה במשפט ובצ,9,54.8246494448,-1.0124532487,334.2609661431,-0.6148084713,-1.62726172,False,13.32
Isa.9.7,דבר שלח אדני ביעקב ונפל בישראל,9,319.2072346925,0.4973209678,5182.6905163094,-0.484251061,0.01306990680000003,False,58.87
Isa.9.8,וידעו העם כלו אפרים ויושב שמרון בגאוה ובגדל לבב לאמר,9,165.4792336906,-0.6099148025,12375.0714807021,-0.4926547933,-1.1025695958,False,34.16
Isa.9.9,לבנים נפלו וגזית נבנה שקמים גדעו וארזים נחליף,9,547.5899461476,1.7433265571,131477.6078101993,1.9476511951,3.6909777522000002,False,96.2
Isa.9.10,וישגב יהוה את צרי רצין עליו ואת איביו יסכסך,9,245.5329907771,0.0626558291,32706.6625324152,-0.0536937668,0.008962062300000004,False,58.71
Isa.9.11,ארם מקדם ופלשתים מאחור ויאכלו את ישראל בכל פה בכל זאת לא שב אפו ועוד ידו נטויה,9,88.9270891194,-1.1312878433,82.0623427382,-0.6736327696,-1.8049206129,False,8.29
Isa.9.12,והעם לא שב עד המכהו ואת יהוה צבאות לא דרשו,9,128.5986874995,-0.8036399954,183.6118825059,-0.6076265717,-1.4112665671,False,20.29
Isa.9.13,ויכרת יהוה מישראל ראש וזנב כפה ואגמון יום אחד,9,413.3713541815,0.3607011752,5215.5625765855,-0.3841974739,-0.023496298699999973,False,58.09
Isa.9.14,זקן ונשוא פנים הוא הראש ונביא מורה שקר הוא הזנב,9,790.1826324987,1.7865640922,954.1416455893,-0.5206425302,1.265921562,False,77.07
Isa.9.15,ויהיו מאשרי העם הזה מתעים ומאשריו מבלעים,9,174.873771396,-0.507662953,79943.1225704679,1.9532664458,1.4456034928000001,False,80.56
Isa.9.16,על כן על בחוריו לא ישמח אדני ואת יתמיו ואת אלמנתיו לא ירחם כי כלו חנף ומרע וכל פ,9,54.230589156,-0.7636282764,166.33751694,-0.7342908626,-1.497919139,False,17.74
Isa.9.17,כי בערה כאש רשעה שמיר ושית תאכל ותצת בסבכי היער ויתאבכו גאות עשן,9,122.7919625335,-0.0634122395,18284.5910038131,-0.4527312948,-0.5161435343,False,51.67
Isa.9.18,בעברת יהוה צבאות נעתם ארץ ויהי העם כמאכלת אש איש אל אחיו לא יחמלו,9,154.4939495264,1.2119534593,10641.8729333878,-0.2709982952,0.9409551641,False,71.73
Isa.9.19,ויגזר על ימין ורעב ויאכל על שמאול ולא שבעו איש בשר זרעו יאכלו,9,120.5570205849,-0.5210245742,48102.0811740132,0.5975916432,0.07656706899999999,False,59.64
Isa.9.20,מנשה את אפרים ואפרים את מנשה יחדו המה על יהודה בכל זאת לא שב אפו ועוד ידו נטויה,9,121.5062690367,-0.7527887289,17.7670592445,-1.1076660323,-1.8604547612000002,False,6.89
Isa.10.1,הוי החקקים חקקי און ומכתבים עמל כתבו,10,1221.8103975239,1.8025520618,78279.793976873,1.6467128081,3.4492648699,False,94.73
Isa.10.2,להטות מדין דלים ולגזל משפט עניי עמי להיות אלמנות שללם ואת יתומים יבזו,10,607.2895175057,0.3567434578,20091.7747906069,-0.0393814015,0.3173620563,False,63.21
Isa.10.3,ומה תעשו ליום פקדה ולשואה ממרחק תבוא על מי תנוסו לעזרה ואנה תעזבו כבודכם,10,121.5627724068,-1.0218966413,7653.7881847223,-0.5820897945,-1.6039864358,False,13.87
Isa.10.4,בלתי כרע תחת אסיר ותחת הרוגים יפלו בכל זאת לא שב אפו ועוד ידו נטויה,10,210.2594866557,-0.5121733485,211.6538226304,-0.5775718517,-1.0897452001999999,False,34.7
Isa.10.5,הוי אשור שבט אפי ומטה הוא בידם זעמי,10,440.4717356816,1.8569390845,13391.0897432869,-0.4414511099,1.4154879746,False,80.02
Isa.10.6,בגוי חנף אשלחנו ועל עם עברתי אצונו לשלל שלל ולבז בז ולשימו ולשומו מרמס כחמר חוצו,10,151.889648235,-0.6960886241,333579.2654759118,1.9987110475,1.3026224234,False,77.54
Isa.10.7,והוא לא כן ידמה ולבבו לא כן יחשב כי להשמיד בלבבו ולהכרית גוים לא מעט,10,59.0862691939,-1.1860520254,1743.7440324287,-0.5352463519,-1.7212983773000001,False,10.69
Isa.10.8,כי יאמר הלא שרי יחדו מלכים,10,420.4676443627,0.7507364076,1847.2698469894,-0.7872012747,-0.036464867099999965,False,57.94
Isa.10.9,הלא ככרכמיש כלנו אם לא כארפד חמת אם לא כדמשק שמרון,10,148.2700626291,-0.5410709168,8601.3226538072,-0.4876505933,-1.0287215101,False,36.64
Isa.10.10,כאשר מצאה ידי לממלכת האליל ופסיליהם מירושלם ומשמרון,10,583.2559531493,1.5610026204,551673.4142871973,1.9996422742,3.5606448946,False,95.35
Isa.10.11,הלא כאשר עשיתי לשמרון ולאליליה כן אעשה לירושלם ולעצביה,10,88.1565362818,-0.6499904585,11494.0025315359,-0.5931449447,-1.2431354032000002,False,28.12
Isa.10.12,והיה כי יבצע אדני את כל מעשהו בהר ציון ובירושלם אפקד על פרי גדל לבב מלך אשור ועל,10,45.4203141669,-1.0853003668,351.9816272509,-0.6832449645,-1.7685453313000001,False,9.22
Isa.10.13,כי אמר בכח ידי עשיתי ובחכמתי כי נבנותי ואסיר גבולת עמים ועתידתיהם ועתודותיהם שוש,10,200.977047131,-0.3642686766,112335.9773693602,1.7657066029,1.4014379262999999,False,79.86
Isa.10.14,ותמצא כקן ידי לחיל העמים וכאסף ביצים עזבות כל הארץ אני אספתי ולא היה נדד כנף ופצ,10,542.6051819381,1.2678478365,37237.0356944134,-0.1754632454,1.0923845911,False,73.66
Isa.10.15,היתפאר הגרזן על החצב בו אם יתגדל המשור על מניפו כהניף שבט ואת מרימיו כהרים מטה ל,10,509.4827795229,1.0109308184,52747.4673643201,0.1787979619,1.1897287803,False,75.29
Isa.10.16,לכן ישלח האדון יהוה צבאות במשמניו רזון ותחת כבדו יקד יקד כיקוד אש,10,112.1847040255,-1.3822943644,17288.2078179217,-0.8245722822,-2.2068666466,False,1.7
Isa.10.17,והיה אור ישראל לאש וקדושו ללהבה ובערה ואכלה שיתו ושמירו ביום אחד,10,333.2044786307,0.1879003981,11866.0476171853,-1.1020074653,-0.9141070672,False,40.82
Isa.10.18,וכבוד יערו וכרמלו מנפש ועד בשר יכלה והיה כמסס נסס,10,212.0101476955,-0.0619385434,104780.3757587,1.7402073116,1.6782687682000001,False,84.04
Isa.10.19,ושאר עץ יערו מספר יהיו ונער יכתבם,10,371.1629688712,-0.1787936743,56476.8481156625,0.5172835111,0.3384898368,False,63.83
Isa.10.20,והיה ביום ההוא לא יוסיף עוד שאר ישראל ופליטת בית יעקב להשען על מכהו ונשען על יהו,10,68.2323632857,-0.807041941,373.468027218,-0.8178754126,-1.6249173536,False,13.4
Isa.10.21,שאר ישוב שאר יעקב אל אל גבור,10,1238.4346584547,1.931195683,6111.9525660158,-0.3224115769,1.6087841061,False,83.04
Isa.10.22,כי אם יהיה עמך ישראל כחול הים שאר ישוב בו כליון חרוץ שוטף צדקה,10,166.3386204422,-0.3187879684,2130.2622053357,0.0677345546,-0.2510534138,False,55.07
Isa.10.23,כי כלה ונחרצה אדני יהוה צבאות עשה בקרב כל הארץ,10,40.6812538555,-0.8133518288,563.120625143,-0.856728214,-1.6700800428,False,11.7
Isa.10.24,לכן כה אמר אדני יהוה צבאות אל תירא עמי ישב ציון מאשור בשבט יככה ומטהו ישא עליך ב,10,57.8138063616,-0.9133501647,742.7515677719,-0.7649664424,-1.6783166071,False,11.54
Isa.10.25,כי עוד מעט מזער וכלה זעם ואפי על תבליתם,10,539.5311035788,1.6404601531,12321.6407788591,1.8752691444,3.5157292975,False,94.97
Isa.10.26,ועורר עליו יהוה צבאות שוט כמכת מדין בצור עורב ומטהו על הים ונשאו בדרך מצרים,10,351.363623446,-0.1183615778,4679.8462312182,-0.4899702393,-0.6083318171000001,False,49.5
Isa.10.27,והיה ביום ההוא יסור סבלו מעל שכמך ועלו מעל צוארך וחבל על מפני שמן,10,104.8797429205,-1.052961438,448.9982766167,-0.8831022201,-1.9360636581000001,False,4.8
